District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,American,"Had farewell lunch with a staff today and everywhere were so crowded, finally found this place which was total empty at 1:30pm weekday. Since I need to rusch back for a meeting I decided to take a chance to try this resturant even it doesn't seems normal when it was full house in the next shop (Hungry Korean).We order 8 sets of meals average HKD130 per person. This price including one starter (few pieces of Nachos with souce), one main course (one small size burger) and one soft drink. The food serve within few minutes and use disposable plate to hold.Frankly speaking the food is okay (not nice but acceptable) but the portion is so small that after eating everybody still feeling hungry (we have 6 ladies and only 2 guys). Well, I can understand the rent is high in Central, but with this price, I expect at least we can serve with a proper portion and better dinning experience.When we almost finished the meals, a lady came and ask how's the food. I told her the food was okay but the portion were too small. And she told me that they were not small, she can't even finish half portion, if we found not enough we should order more. I was totally speechless and I could only reply her that no wonder she is so slim. She then gave each of us a stamp card and told us that after collect 10 stamps we can exchange a free burger. We had ordered 8 meals and instead of putting all stamps in one card she put in 8 difference cards each with one stamp. I don't know what she is thinking but even she put all in one card I am not going to come back anymore to redeem the burger. We just left the cards on the table.Sorry, no picture, nothing worth to take.",Boomshack,nan,130,0,www.openrice.com/en/hongkong/restaurant/central-boomshack/434066?tc=rvw2&con=recRvw
Central,American,"Everytime I walk past Liberty, I see tons of people dressed in business suits chilling, drinking and having a good time socialising - it never crossed to my mind that food at a bar restaurant could be this top notch, I guess afterall, the word 'kitchen' comes before the word 'bar' in its name?Sorry I could only take photo of the main course but this is what I ordered:1. Mushroom Soup 2. Tuna Steak3. Earl Grey Tea with teapot4. Dessert (had to leave before it was served, and the only downfall was that the food was served a little too slow and the waiter got my friend's lunch order wrong)MUSHROOM SOUPThe mushroom soup was tasty and rich with mushroom flavours, I also loved how it was not prepared with milk or cream but the texture was really creamy and velvety.TUNA STEAKI was slightly overwhelmed by the plating and choice of food pairing with this dish, which was a bit towards the fine dining side of things.  I particularly loved the runny yolk wual eggs and edible flowers.  To the fish itself, it was cook to perfection with centre remaining rare.  It was served with a slightly zingy and citrus sauce which elevated the flavours, like playing a mini triumph for me before I head back to work for the rest of the day!Lunch Set Main - Tuna Steak - Soup + Main + Drink + Dessert...$ 2980Lunch Set Main - Tuna Steak - Soup + Main + Drink + Dessert...$ 298 This photo with a clearer sight of the rare tuna that is perfectly seared just on the outside! 0",Liberty Exchange Kitchen & Bar,4.8,320,0,www.openrice.com/en/hongkong/restaurant/central-liberty-exchange-kitchen-bar/46853?tc=rvw2&con=rvw
Central,American,"Last weekend, I passed by this burger shop. It caught my eye attention because of its 50's/ 60's decor.  Well, got a chance to visit today.When we popped in, it was full. However, two single guys occupied one table each, and this was not economical to run a burger shop indeed. Then, a Hong Kong young staff was efficient to arrange a table for us.We ordered a circus classic combo and a double act combo. Both are good and with fresh veggie. If more veggie, it would be fantastic!!French fries was crispy. The home made cream soda was with lime and it made different. Vanilla milkshake was an evil to ladies  It is worth to go for once a while. Definitely not for ladies visit regularly!!0100",Burger Circus,3.8,150,5,www.openrice.com/en/hongkong/restaurant/central-burger-circus/436353?tc=rvw2&con=rvw
Central,American,"I saw an article on Selfit Salad Station in a magazine earlier this month and saw that it's pretty close to where I usually get my nails done, so when I got my nails done on Tuesday, I decided to have a quick lunch at Selfit before my nails appointment.Selfit is located on Gilmans Bazaar, which is an alley next to The Centre. The restaurant is quite small, but it's quite easy to find with its neon pink and green sign.1I knew I wanted to try the portobello mushroom after reading the magazine article, but that's not quite enough for lunch, so I decided to try the Special Salad Combo as well. So, I placed my order at the counter and picked out 3 choices from the salad showcase up front.111After taking my order, the server asked me to take a seat while they prepared my order. As Selfit is a small restaurant, there's only 1 table along with a few bar seats available. The restaurant was pretty packed when I got there, so I took the last seat available at the table.Table Mat1Table MatSelf Serve Silverware on Table1Self Serve Silverware on TableThe silverware is readily available on the table, and there are cute simple plastic table mats on the table for easy clean up.I ordered an iced latte to go with my lunch, and with a lunch combo, the iced latte is $18 versus the normal price of $36.Iced Latte - Original $36, $18 as part of lunch combo...$ 181Iced Latte - Original $36, $18 as part of lunch combo...$ 18Iced Cafe Latte: The coffee was served in a cute mug, which has a deer as its handle. The latte was pretty strong, but I would like it to be a tad sweeter.Special Salad Combo$ 481Special Salad Combo$ 48Special Salad Combo: The 3 choices I picked for my salad were the tuna pasta, the purple sweet potato, and the kale salad. The tuna pasta had just the right amount of dressing, and the pasta was the right texture without being too mushy! The purple sweet potato was delightful; it had the natural sweetness of the sweet potato and pumpkin, and the apple pieces gave it a light acidity. The kale salad came with a dressing on the side, which was a light vinaigrette. Kale is bitter by nature, and the dressing had the right amount of sweetness and acidity to balance out the bitterness of the kale!Portobello with Chicken and Kimchi Cheese Sauce$ 381Portobello with Chicken and Kimchi Cheese Sauce$ 38Portobello with Chicken and Kimchi Cheese Sauce$ 381Portobello with Chicken and Kimchi Cheese Sauce$ 38Portobello with Chicken and Kimchi Cheese Sauce: The kimchi cheese sauce was a little too spicy for me, but there was also bbq sauce on the mushroom, so that balanced out the heat a little! The portobello mushroom was cooked through, so it was very juicy and quite toothsome as well. The combo of chicken, kimchi cheese sauce, and mushroom was very rich and flavorful, and it was actually quite filling as well! 1In the past, health food has the impression of being bland and flavorless, but Selfit Salad Station has broken the mold and made health food tasty and exciting!",Selfit salad station,4.1,104,nan,www.openrice.com/en/hongkong/restaurant/central-selfit-salad-station/461371?tc=rvw2&con=rvw
Central,American,"0Sheung Wan has quite a few healthy food spot and Selfie Salad is one of them providing a few selection of daily salad, soup, croissants, rice, pasta lunch set, and baked goods. I have stopped by today for a quick nutritious lunch by myself! 0Cheesy Kimchi Chicken Portobello ($38)We were told that portobello mushroom and croissants are the new items from the restaurant. Since I like spicy food, I have ordered this Korean style portobello. It was not too overly spicy nor sweet. The portobello was baked with a few slices of chicken, topped with some kimchi and cheese on top and broiled it until golden.The portobello was fresh and very juicy. The big mushroom was seasoned lightly. Even with all the toppings on top. The savouriness just balanced out with the earthy taste from one of my favourite types of mushroom. Cheesy Kimchi Chicken Portobello ($38)$ 380Cheesy Kimchi Chicken Portobello ($38)$ 38Business Lunch SpecialKorean Kimchi Chicken Fried Three Grain Rice ($58)Korean Kimchi Chicken Fried Three Grain Rice ($58)$ 580Korean Kimchi Chicken Fried Three Grain Rice ($58)$ 58The business lunch special set comes regular coffee or tea. I have asked for hot latte. The latte was hot and nicely brewed with aromatic coffee flavour. The milky latte was not too overly milky and it was just right to me.Latte0LatteThe three grain rice was fried with lots of kimchi and its spicy sauce, some tender chicken pieces and sided with some corn kernel. Korean Kimchi Chicken Fried Three Grain Rice ($58)$ 580Korean Kimchi Chicken Fried Three Grain Rice ($58)$ 58Again, the taste was actually quite similar to the portobello. The savouriness, sweetness and sourness was quite balance. It was quite an appetising rice to enjoy during my short and rush lunch hour. Korean Kimchi Chicken Fried Three Grain Rice ($58)$ 580Korean Kimchi Chicken Fried Three Grain Rice ($58)$ 58Yogurt Cup (+$18)The size of this yogurt up was expected and it contains two types of fruits including dragon fruit and kiwi, dressed with some honey on top. The fruit was fresh and the yogurt was cold and freshly prepared.Yogurt Cup (+$18)$ 180Yogurt Cup (+$18)$ 18Yogurt Cup (+$18)$ 180Yogurt Cup (+$18)$ 18Besides, if you are wanting salad, remember to go earlier otherwise it is going to run out quickly. By the time we arrive at around 5pm, some of the items has already sold out. I love their salad and I am definitely going back for their salad!000",Selfit salad station,4.1,100,0,www.openrice.com/en/hongkong/restaurant/central-selfit-salad-station/461371?tc=rvw2&con=recRvw
Central,American,"When it comes to prime ribs, first restaurant that came to mind must be the lawrys... In fact, Westwood Cavery is also a famous place for prime ribs which can't be missed!They expand their restaurant to the first floor of the building after renovation. And it holds about 5-6 tables. The place is cozy, quiet and a bit private.I ordered the prime rib sandwich set lunch ($128) with soup (cream of mushroom) & drinks (fresh lemonade). The cream of mushroom was just decent, I could taste the bits of mushroom floating around in this soup, and the texture wasn't the very creamy type.Cream of mushroom0Cream of mushroomThe anticipated prime rib sandwich with crispy onion was up to my expectation, just simply dipped the sandwich into the liquidy gravy, and it added so much flavour to the ribs!  The ribs were tender and meaty on its own and the ciabatta bread was soft enough! Thin-cut fries were crispy and perfectly seasoned too! The whole meal totally worth the price at $128! Prime rib sandwich (half portion)$ 1281Prime rib sandwich (half portion)$ 128 Prime rib sandwich0Prime rib sandwich",Westwood Carvery,nan,128,0,www.openrice.com/en/hongkong/restaurant/central-westwood-carvery/47057?tc=rvw2&con=recRvw
Central,American,"I was in Sheung Wan for some errands and was looking for a quick lunch before heading to work before peak lunch hour comes around. I walked down this side alley area that had a number of restaurants to see what was interesting.Selfit Salad Station serves DIY salads and sandwiches. It's a small shop with limited seating. It seemed to be geared for take away.0They had a lunch menu that changes weekly that consists of pasta and comes with a drink with an optional soup or yogurt upgrade. Sounded healthy and quick enough, I decided to eat here.0Ordered the Italian spicy tomato sauce with prawn pasta for $68. Pastas are made to order so I waited a while for them to make it. It was piping hot when it arrived. The pasta was not very spicy with a decent tomato sauce. Pasta was not overcooked though not al dente. The prawns were actually the best. Fresh and firm. I liked the prawns a lot.0Lunch comes with a drink but for ice drinks, there is an additional $4. I asked for an ice lemon tea. This came in the cutest mug ever.0As I didn't want soup, I ordered a salad. Salads are $48 and you can choose up to three choices from their display. I chose a sweet potato and pumpkin salad and tomato prawn salad with pesto. I actually liked the salad a lot more than the pasta. The potato and pumpkins were nice and creamy, just the way I like potatoes. The combination made for one sweet tasting salad. I found this was tossed with some raisins. Love raisins so this was a good combination for me. The tomato prawn salad with pesto tasted very fresh. There was a generous serving of pesto. I found lovely chunks of feta cheese.0A decent little shop for salads and sandwhiches. A definitely good option from the usual Pret as it seems the only place I seem to go to when in Central and need something healthy.",Selfit salad station,3.2,110,0,www.openrice.com/en/hongkong/restaurant/central-selfit-salad-station/461371?tc=rvw2&con=rvw
Central,American,"Came here for lunch this afternoon based on a recommendation from a co-worker. Restaurant is mainly catered for takeaway (there are around 5 chairs that face the wall) and located a bit south of the main Soho area. Once you enter, the menu is pretty simplechoose rice (brown or white) and/or greens, the type of dressing you want on the greens if ordered, and the type of tuna you want (note that not all the types of tuna on the menu are available everyday). I opted for half brown rice and half salad with sesame dressing and for tuna, I chose spicy spicy and thai flavours (it costs a bit more if you choose more than one type of tuna). Total for the bowl was 90 bucks which is a bit expensive but to be honest, it is pretty hard to find healthy food available in Hong Kong. Portions are just right hereand in regards to the taste, the salad dressing was pretty good and the tuna was marinated perfectly, although I was slightly disappointed that the spicy spicy flavour was not spicy at all. Will definitely come again soon as it is a refreshing and surprisingly full meal and gives me a healthy lunch option in the heart of Central.0",Pololi,nan,90,5,www.openrice.com/en/hongkong/restaurant/central-pololi/184250?tc=rvw2&con=recRvw
Central,American,"0Selfit is located in one of the old small alley in Sheung Wan. I used to come here all the time for a quick bite.0The restaurant offers dine in and take away healthy food options. More hearty lunch sets with rice, pasta, and noodle are also available daily for office workers.0Everything was clean and stored chilled in their bright fridge.00On the day we arrived, a few new options were launched so we just had to try them all out!00Special Salad Combo ($48/Box)With maximum of three choices, we have chosen mix of couscous salad, sweet potato & pumpkin salad, and beetroot salad.In Sheung Wan area, $48 a box of salad could be consider reasonable. Everything was freshly prepared daily and was kept chilled and fresh in their cold fridge.Special Salad Combo ($48/Box)$ 480Special Salad Combo ($48/Box)$ 48The sweet potato & pumpkin salad was believed to be the same as the one in croissant. The mixed puree was cooked with chickpea, almond flakes and topped with some dried raisins. The sweet potato & pumpkin salad0The sweet potato & pumpkin salad0The couscous was light in flavour and crunchy in texture. Nothing is worth than some way too heavily seasoned and oily couscous.couscous0couscousThe beetroot was fresh and crunchy in texture without much seasoning. Some chickpea was also mixed into the salad to create a crunchier texture. beetroot0beetrootWith the compliement of light vinegar dressing, the full on vegetarian salad was refreshing, light, and actually very filling from all the complex carbs. I would highly recommend you to give it a try if you would like to have a lighter lunch, snack or an early dinner!0Sweet Purple Potato Caramelised Apple Croissant ($28)Sweet purple potato has always been one of the highlight ingredients in this winter. The creamy puree was stuffed inside a roasted and warm croissant, topped with cooked caramelised diced apple pieces.The sweet and soft texture from the mash contrasted with the crunchy and buttery croissant. It was definitely innovative and I have never seen this combination anywhere else in Hong Kong.Sweet Purple Potato Caramelised Apple Croissant ($28)...$ 280Sweet Purple Potato Caramelised Apple Croissant ($28)...$ 28Sweet Purple Potato Caramelised Apple Croissant ($28)...$ 280Sweet Purple Potato Caramelised Apple Croissant ($28)...$ 28Black Truffle Risotto Portobello ($45)The risotto was nicely cooked with a aromatic black truffle and mushroom flavour. The surprisingly el dente texture was irresistible. The serving size was just right for this creamy and cheesy risotto sitting just firmly on top of a fresh giant portobello mushroom!The savouriness from the risotto balanced well with earthy juicy portobello mushroom. We are so going to try this at home one day!Black Truffle Risotto Portobello ($45)$ 450Black Truffle Risotto Portobello ($45)$ 45",Selfit salad station,4.1,50,0,www.openrice.com/en/hongkong/restaurant/central-selfit-salad-station/461371?tc=rvw2&con=recRvw
Central,American,"Legit Crab Rolls at Lobster Central!  Trust me. Order the crab rolls which came more recommended to me than their signature lobster roll! I've been hearing a lot about this small restaurant located on Stanley Street and went for a lunch with Coco! I guess other people also felt that same buzz because fellow friend and awesome food blogger Patrick Lai was also there!Crab Roll and Lobster Roll - THE CRAB ROLL !!!!0Crab Roll and Lobster Roll - THE CRAB ROLL !!!!Coco ordered the Lobster Roll, I went with the Crab Roll (the one that was heavily recommended) as well as drinks, truffle fries and a lobster bisque to share!! The lobster roll was really juicy but was a little under seasoned compared to the creamy and tasty crab melt! I'll get to the crab melt in a bit. Don't you guys worry.Full on meal1Full on mealOh right, lets get a further glance of these heavenly foods. The fragrant buttered and hot toasted buns perfectly encased the decadent full lobster and crab melt.Fries & Lobster Bisque0Fries & Lobster BisqueThe truffle fries were a hit with all of us. We kept going for seconds, thirds....you get our drift. The truffle fries had the perfect amount of crunch and crisp. All you gotta do is slather on their special creamy sauce. Mmmm Mmmm Mmmm!!! The lobster bisque was a bit on the under seasoned side but I still finished every single slurp.CRAB ROLL!!!0CRAB ROLL!!!Oh right, lets get back to the best thing about Lobster Central. The exquisite crab roll. The crab melt was creamy, juicy and chock full of flavor! The toasted buns perfectly encased all of that delectable crab meat. My only regret was not ordering more of this and not having a big enough stomach to eat more of it.Sampler Platter0Sampler PlatterPatrick had a huge meal all by himself. He had the sampler which featured a crab roll, lobster roll and included a shrimp roll as well. Looking forward to coming back and getting the crab roll again.",Lobster Central,3.7,160,0,www.openrice.com/en/hongkong/restaurant/central-lobster-central/480752?tc=rvw2&con=rvw
Central,American,"0I love that you can be wandering around a part of town that you thought you knew well, but realised that you didn't. I had this feeling when walking down Stanley Street in Central a couple of weeks ago, where I noticed a new little 'hole-in-the-wall' restaurant that was right up my alley.I'd developed a real taste for lobster rolls when visiting New York a few years back (see post here) and have been lowly tracking down all of the dining spots that have lobster rolls on their menus. You can imagine my surprise and delight when I stumbled across a spot that specialised in lobster rolls!Deciding that I'd check it out for lunch one day, I made a beeline for Lobster Central and discovered that the little hole-in-the-wall spot was a lot bigger than I'd first noticed. There was room for about twenty or so diners to sit down and enjoy the simple joy of a lobster roll.The menu at Lobster Central is pretty short and to the point, which is really what the team are trying to achieve, with a view to stripping down the roll to it's 'most naked form'. What does that mean you might ask? Well, it means that the lobster rolls at Lobster Central are stripped down and dressed minimally - there is a brioche bread roll, lobster and a light coating of a house made lemon butter with a secret spice mix. No fancy salad and a generous amount of lobster.0While the humble lobster roll is the key focus of Lobster Central, there are a couple of other options available should you not (shock horror) like lobster rolls. There's also a crab roll and a shrimp roll available, but really, if you're not into lobster rolls, then you're probably going to avoid a place that's sole purpose for existing is producing the 'quintessential' lobster roll experience. There's also a couple of sides available, such as lobster bisque, slaw and truffle fries, and for the adventurous diners, there are combo deals that include a mix'n match of different rolls.I'd timed my visit to Lobster Central perfectly, arriving about ten minutes prior to a rush that saw a line out the door, so I had a comfy seat right at the front that let me do a little people watching as I waited for my meal to arrive. My choice for the day? Well, it would be no surprise that I'd gone for the lobster roll, the lobster bisque and some of the truffle fries. But what did I think?Let's start off with the good. For lobster roll purists, there's plenty for you to love about Lobster Central, with plenty of delicious lobster meat stuffed into a light brioche roll. The light drizzle of lemon butter was perfect with the sweet flesh of the lobster, and the secret seasoning was interesting. From a sizing perspective, the lobster rolls are reasonably small, so you could easily go for two of them if you were feeling particularly hungry.00The truffle fries were also very good, although thin cut in style, the fries were cooked well and had a golden crunchy outer. I could smell the truffle salt on the fries but the taste was quite subdued and mild, so I'd have preferred a little punchier hit of truffle.0Now, the bad. I'd ordered the lobster bisque and it was far from what I'd consider to be an acceptable bisque, and in fact, about the only thing that was right about it was it's deep red colouring. I found the bisque to be really thin and watered down, with a flavour that was not far off inedible. It came out so hot that I couldn't really try it until after I'd finished my lobster roll and fries. When I could finally have a sip, I almost spat it out. 1The other element that was disappointing was the cartilage that was still in the lobster in my roll, and not just one piece of cartilage or shell, but numerous. It actually detracted from what would have otherwise been the 'perfect' lobster roll - by that I mean most like the great lobster rolls I was devouring all over Manhattan. Removing the shell and cartilage from the lobster is the basic tenant of serving a lobster roll and has to be right - every.single.time!Lobster Central is a funky little spot that's decked out semi industrial and with room for about twenty diners at a time. Most of the seats are bench style, but there are a couple of tables set out for groups of four right at the back, so if you're early enough, you could get along with a couple of mates for lunch. I loved the music being played while I was people watching and munching on my lunch, but the speaker was right next to me at the front of the dining area, so I'd love to see the speaker installed in the walls - otherwise it would be hard to have a conversation with your dining companion.I'll definitely get along to Lobster Central as one of my regular lunch time spots, but I will be avoiding the bisque and probably just getting a couple of the lobster rolls. That is, as long as my next visit is fault free! @FoodMeUpScotty0The lobster rolls are not huge1But they are packed full of the good stuff!0I loved this bottle of pure New Zealand volcanic water!0Semi industrial feel with the exposed brick and tube lighting0Bigger than I initially thought, there was room for twenty in the dining area0Worth checking out - Stanley Street",Lobster Central,3.1,300,nan,www.openrice.com/en/hongkong/restaurant/central-lobster-central/480752?tc=rvw2&con=rvw
Central,American,"A coworker has asked me to come try for lunch, and came to get seats during busy lunch hour before I arrived.Knowing that it will be too evil to have 1 burger all by ourselves, we shared a double patty which means we both get 1 patty but half the bread. I guess that is ""less"" calories in a way. We also ordered the donut bites.The place was very packed when I arrived. If it's a chinese restaurant I am sure I would bump my hand into the person next to me. I think with the way the seats were arranged, I would prefer getting take out next time (I see a lot of people coming and going for take out).The sight of the double decker was really amazing. Cheese, veggies and the beef patties. No way for me to get them all in a bite. The beef was mediumto medium well whichwas alright and the melted cheeseall over the patty was no wonder aphoto catcher. Like the fact that the bunwas toasted and crispy. The sauce in the burger was not very my thing andI had to wipe some sauce off the burger to finish it. Good quality beef patty but the combination of the ingredientswas notspecialenough to""wow"" me.The donut bites arrived when we were half way done with our burger. This is probably the highlight of the meal. Loved the warm caramel sauce over the donuts (which were freshly fried). For someone who doesn't like caramel that much, I actually liked it!Not coming back for the burger,but will come back for the donuts - take out please!",Double D Burger,3.5,79,0,www.openrice.com/en/hongkong/restaurant/central-double-d-burger/446785?tc=rvw2&con=recRvw
Central,American,"Craving for burgers again.This restaurant is on my to-eat-list for some time so I came. I guess the burger fad has faded a bit these days in Hong Kong cos it was quite empty at 12:30ish. I quickly ordered the acrobat (with less sauce) and fries. The waiter was nice enough to tell me that there is a lunch combo so I can also choose a soda on the menu.Passionfruit pineapple soda was very refreshing, but with too much ice. The burger and fries took a bit of a wait. I liked the cheddar cheese in the burger which is nicely melted. The beef patty was well done but very moist so it's perfect for a preggo woman like me. The sauce was also very good with a tangy flavour - so it'snot just ketchup. Same problem with a lot of the comments here is the wateryrunny saucedripping from the bottom of the burger -which can simply beavoided when the veggies are patteddry before putting into the bun. Fries werecrispy enough for me. No complaintson the food.For the price I paid, I think I got something better than Burger King but definitely not Butcher's Club quality. Will not come back for the food. Probably back for the atmospherewhich is very suitable forsocial gatheringandgood to chill in a60s diner kind of environment.",Burger Circus,3.5,130,0,www.openrice.com/en/hongkong/restaurant/central-burger-circus/436353?tc=rvw2&con=rvw
Central,American,"When the season changes, my allergies tend to act up, so last Friday, I had to pay my doctor a visit in Central. After my appointment, it was around lunch time, so I went to Starbucks for a quick lunch before heading home.The Starbucks at Century Square is a bistro-style Starbucks, and they offer many more food options than my neighborhood Starbucks in Happy Valley. I arrived around 12:40, and it was starting to get crowded, and there was a long line at the register.1One of the special items at Century Square is the affogato. I had the Christmas special drinks on my mind, so I didn't order the affogato.During the holiday season, the Gingerbread Soy Latte is my go-to SB drink in Hong Kong since they don't offer the eggnog latte in HK. So, I ordered the Gingerbread Soy Latte, and since I brought my own tumbler, I received the $3 tumbler discount.Gingerbread Soy Latte$ 421Gingerbread Soy Latte$ 42The GSL had a stronger gingerbread flavor, which overpowered the coffee flavor. In my opinion, these special Christmas beverages are more like dessert drinks. If you like to taste your coffee, this might not be your cup of tea (coffeee)! I ordered the Smoked Salmon Baguette, since this is not offered at the Happy Valley branch. The barista asked if I wanted it heated, which, to me, is a strange request since this is a cold sandwich, and heating it would wilt the vegetables in the sandwich.Smoked Salmon Baguette$ 441Smoked Salmon Baguette$ 44The sandwich was quite filling. The multigrain baguette had a good chew to it. They didn't skim on the amount of smoked salmon, and the veggies were crunchy. The only critisim I had was that the lemon mayonaisse was not evenly spread in the sandwich.Some people might say that Starbucks charging $44 for a sandwich is expensive, but they use high quality ingredients and do not skim on the components of the sandwich, so they taste a lot better than the convenient store sandwiches!",Starbucks Coffee,nan,83,0,www.openrice.com/en/hongkong/restaurant/central-starbucks-coffee/8284?tc=rvw2&con=rvw
Central,American,"Second time going to Butchers Club. First time had the famous double decker from the not-so-secret menu. This time decided to try something different.Saw this picture from a poster on the wall. Same picture was on some other website that recommended Butcher Club as one of best burgers in HK.2From the picture, patty looks to be at least few inches thick. When burger came, it looked like this:1It was clearly different than the picture. I tripled confirmed with waitress and she said all burgers, other than double, has the same 160g patty. When I studied the picture more, looks like in the picture party was not flat, but rather it was slanted to create the impression patty was thick.Burger itself was ok. Asked for medium was told all burgers come medium. It was a bit over cooked. Not as juicy as I expected. Overall was a bit disappointed as didn't get one like the picture. But of course actual food might not look like picture blah blah standard fine prints apply here. And burger wasn't special in any way. I will give it an average rating, rather than one of best burger in HK.",The Butchers Club Burger,nan,120,nan,www.openrice.com/en/hongkong/restaurant/central-the-butchers-club-burger/434418?tc=rvw2&con=rvw
Central,American,"Had lunch here with a friend. The restaurant was quite easy to find and was clean and had nice lighting and interior. I ordered a salad bowl with vinegarete with salmon yuzu and some tuna (forgot the exact choice name!) from the vast selection of fish and vegetables to choose from. The bowls were quickly put together and we were served immediately. Although it cost $90 it was so worth it's- refreshing, crisp, and tasty. We sat on one of the stools in the restaurant and ate there. Lovely servers, nice declarations, and great, healthy food. Would definitely go again if looking for a nice bite to eat in central. ",Pololi,nan,90,0,www.openrice.com/en/hongkong/restaurant/central-pololi/184250?tc=rvw2&con=rvw
Central,American,"Read on review this is one of top 10 burgers in HK, with skirt burger being the most famous one. Went on Sunday noon. Only to find out before 2pm on weekend they only have brunch menu, which doesnt include skirt burger.Disappointment didn't end there. I ordered only burger on the menu, the Dime burger. I asked for medium and was told it comes in medium. When it came, clearly was overcooked. Patty was on the small side. Only bright part was bacon was crispy.Service was average as well. One of waitresses told me normally they have 6 but only 2 on Sunday. Maybe that was why.Overall burger was small and overcooked. Very dry, not juicy at all. Really don't see how it could be top 10.",The Diner,3.1,199,nan,www.openrice.com/en/hongkong/restaurant/central-the-diner/176935?tc=rvw2&con=rvw
Central,American,"Four of us made a reservation and checked out the Weekend All You Can Eat brunch. Definitely good value for money if youre seriously into seafood but these people would be hung, drawn and quartered for calling this stuff Low Country Boil with bell peppers, onion, celery; The holy trinity. Its like offering Classic French onion soup and serving it with white bread and American cheese on top. Its an insult to the French and they get insulted enough already.Low country boil is a classic Southern American/Cajun stew that BY LAW must have Old Bay seasoning or at least crab boil seasoning, besides the Holy Trinity of vegies. This had none of that; no seasoning and no veggies. Just bland boiled seafood. Very disappointing if you ever had Low Country Boiled seafood ... or had a mother that loved you enough to put salt in the boiling water.Are these the same guys who had Blue Smoke Bar-B-Que that was on the 3rd floor of Grand Progress Building, right next door to Holy Crab? It would seem so as both have no idea what southern cooking is.Now that the main complaint is out of the way, on the rest of the experience.They advertise a choice of crab, shrimp or lobster. On this day, they also had all you can eat clams. So, being 4 of us, we got 1 of each. Plenty to eat except for the guy who ordered the clams. After 2 pails of clams (they are really quite small but its all you can eat so no problem), they announced they were all out. OK, he switched to lobster. And then on the way out, we passed the tanks of seafood, 2 of which were full of clams. WTF? If you want to offer All You Can Eat, then you should have ample supply or at least not cut me off when you have a ready supply. Its just lazy that they keep half for the dinner rush. Running out, ORDER MORE. Its called stock management.Along with the All You Can Eat seafood, you get 2 other courses. First, a choice of biscuits and sausage gravy, Crab benedict or herb cake benedict. All were we well received but I love the heart clogging biscuits and sausage gravy so I ordered it. It arrived while we were deep in conversation and I was 2 bits into it before I realized they served me crab benedict instead. Sh*t, I was really looking forward to the biscuits.2nd course was a fruit salad or Caesar salad. My Caesar salad had almost no dressing at all and was disappointing. I heard the fruit salad was good. Hard to screw it up; cut fruit, put in bowl. Simple.Oddly enough, the highlight of the day was the holy punch. Very nice, little sweet and refreshing. Great for all that seafood. At $180 a jug, its a bit pricy for fruit juice but a worth it to me.Total cost, $2700 for 4 ($675 each) is OK if you can gobble down mass quantities of quality seafood but I would have paid more to get REAL Low Country Boil, or at least not to have been tricked in by their deceitful advertising.I might go back, especially if they offered REAL Low Country Boil but I know what Im going to get. On second hand, I can a get all you can eat seafood anywhere in town with additional choices. After all, this is Hong Kong and life is too short to eat bad food.",Holy Crab Bar and Restaurant,3.6,675,0,www.openrice.com/en/hongkong/restaurant/central-holy-crab-bar-and-restaurant/437906?tc=rvw2&con=recRvw
Central,American,"Although I am not in anyway a connoisseur in poke nor Hawaiian cuisine, Pololi which in Hawaiian means ""hungry"" has opened the doors and has lured me into a world of Hawaiian cuisine which I'm eager to explore...With a small but select menu, a poke bowl costing $90 contains a base of either rice (brown or sushi rice), salad or a mixture of both, as well as 2 choices of proteins. When I arrived, I was very uncertain as to what I should order but I was surprised and flattered by the sincere service and help the employees had to offer as they gladly allowed me to try a few pieces of poke so that I could make my decision. In addition, before handing me and my friend the pieces of tuna, she asked if we had any allergies which was very considerate and rare in most Hong Kong restaurants. Eventually, I decided to go with a half and half base with their limu poke and wasabi mayo poke. The limu poke was slightly weaker in flavour compared to the wasabi mayo poke considering the mixture included shoyu and ginger. However, in compensation the slightly crunchy seaweed enhanced the overall texture of the dish. On the other hand, I loved the wasabi mayo poke with just the right amount of heat to stimulate my appetite and within minutes I had finished the bowl and was craving more.Overall, Pololi was a great experience and writing this review makes me pololi all over again. Although the shortage of seats was a small downside to the meal, this did not hinder the dining experience greatly and I definitely look forward to visiting again to try out different flavours in the near future. (:",Pololi,3.8,90,nan,www.openrice.com/en/hongkong/restaurant/central-pololi/184250?tc=rvw2&con=rvw
Central,American,"Went there on a Sat afternoon and selected the brunch with bottomless seafood ($418 + 10%). The seafood selection included tiger prawns, lobster and spider crab legs all cooked in their homemade broth, the holy trinity. First off, the broth was heavily seasoned with black pepper (it was actually way over seasoned) which indicated that the seafood was probably not overly fresh. The amount of pepper would mask the unfreshness of the seafood. Tried the tiger prawn first and the meat was mushy, another indication of unfreshness. The lobster and crab legs were acceptable but lacked flavour on its own. You needed to dip it in the various sauces that the restaurants provides in order for any flavour. To be fair, for the price you pay and bottomless seafood offer I would not expect fresh seafood but I do expect seafood with good flavour. Holy Crab did not provide this, which was disappointing for a restaurant selling itself on the seafood it provides. Final conclusion, if you want to go for good tasting seafood then give it a miss but if you want quantity over quality then go for it.000",Holy Crab Bar and Restaurant,nan,460,nan,www.openrice.com/en/hongkong/restaurant/central-holy-crab-bar-and-restaurant/437906?tc=rvw2&con=rvw
