District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,Chinese,"A friend brought me here for a quick lunch on a weekday. There were a few choices on their Daily Special Menu at a cost of $58 including a soup and a hot drink.There was no white soup and only a choice of either red soup or soup of the day.I had the soup of the day which was winter melon + . Taste-wise it was ok, seemed to be free of MSG.$ 580$ 58I ordered , the portion of which was reasonably filling. There were a lot of pasta. The amount of sauce was just enough to finish all the pasta. The portion of the fish looked big but a lot of them was actually batter rather than real fish. The sauce was too salty. Frankly speaking I really don't think the quality of the food was worth the price.I had hot lemon water which was normal.Given the location, maybe such a price couldn't buy you much better food for dining in during lunch hours in Central. But  was really not a pass for my visit this time.",Wing Lok Yuen Restaurant,1.8,58,0,www.openrice.com/en/hongkong/restaurant/central-wing-lok-yuen-restaurant/4017?tc=rvw2&con=rvw
Central,Chinese,"I've actually been to 'Fang Fang' before for dinner and although it seems like an over-glorified Chinese restaurant, it was actually quite good. At the time I remember the service was excellent where staff were attentive and could offer insights and recommendations as to which dishes we would like but without it feeling like an aggressive or pushy sale. The food itself was fresh and full of flavour as well as being beautifully presented, so I did have good thoughts about this place; until my experience today.My boss booked a table of 8 for the desk due to hearing so many rave reviews and we were all quite eager to try it out for lunch. We were guided to the private room, which was a pleasant surprise and the member of staff was very courteous. We found out that they had a lunch set menu only and no  la carte, which was a little disappointing but acceptable as I guess we couldn't expect every item to be offered if it was to be cooked fresh and with so many diners that needing serving. For a modest $198 HKD we were in a clean, suavely decorated establishment, right in the heart of Central. We certainly didn't have any qualms about that!From the set menu I ordered:*Starters*-Dim sum (1 x Signature shrimp dumpling & 1 x Truffle mushroom dumpling)-Hot and Sour Soup*Main*-Sweet & sour Iberico pork with pomelo and strawberry*Dessert*-Fried custard dumplingThere weren't too many issues with the starters to be fair. I am not a fan of mushrooms, so I have no idea what possessed me to order the hot and sour soup, but I did and I found it too be a quite soothing. The mushrooms had a slight crunch with a subtle flavour that complemented the acidity and spice of the soup. The soup itself was thick and smooth and felt satisfying and hearty with each and every mouthful.Hot and sour soup0Hot and sour soupThe dim sum was so-so as the filling was prepared very well and enriched with all the fresh ingredients cooked just right, but the outer casings were sticky and fell apart quite easily, which made the combination rather laboured when taking a bite. The dumplings were also extremely hot when they were served, so it appears as though they were a little too eager to get the dishes out to the customers rather than let them cool down for just a little while to overcome the issues.Dim Sum0Dim SumThe main was a disappointment for me, not that I couldn't eat it, but just the concept behind it. I figured that as you had to pay extra and since Iberico pork is regarded as quite the delicacy, I would be served thick, succulent slices of pork lightly glazed with an invigorating sweet sauce. However, I received sweet and sour pork, as common as you would find anywhere else in HK. It tasted fine if you accepted it as that quintessential takeaway favourite, but why waste the meat by battering it and masking the flavour? Would you consider using A5 Kobe beef for a spaghetti bolognese as well?With regards to the mains, we were served our rice first and then the main dishes came at different times ranging from 20-40 minutes later. This was poor planning and service as we either had to wait for everyone to be served and then our food would go cold or eat straight away and finish at different times, while the last few to start feel pressure to wolf down their main without taking a moment to enjoy their meal. Some of my colleagues ordered the fish (which came in 3 meagre pieces) and even then they barely touched it as they didn't expect something 'grilled' to be battered.Sweet and sour Iberico pork0Sweet and sour Iberico porkI thought that they might redeem themselves with the dessert, the 'fried custard dumpling', but it was hardly the case. What I received was a single 'jin dui' (fried glutinous rice ball) with ice cream. It was hard to break into and got tightly wedged on my spoon as I was trying to take a piece. I expected custard to drip out but it seemed like there was just lotus paste lining the inside.0The member of staff was courteous enough to try and make amends by offering us all coffee on the house, which was a nice gesture, but couldn't really make up for the experience itself.I am not actually greatly critical of many places and can enjoy very simple meals, but this was a really disappointing experience for me and I have said all the above with pure sincerity and no malicious intent whatsoever.FINAL VERDICT:A GREAT PLACE MARRED BY A PURELY UNINSPIRING LUNCHLunch set0Lunch set",Fang Fang,nan,220,nan,www.openrice.com/en/hongkong/restaurant/central-fang-fang/531351?tc=rvw2&con=rvw
Central,Chinese,"We came for lunch.  Food is delicious.  Price is reasonable.  However, the following needs improvement: service (difficult to find waiter) and a bit noisy.",Yum Cha,nan,200,0,www.openrice.com/en/hongkong/restaurant/central-yum-cha/475054?tc=rvw2&con=recRvw
Central,Chinese,"Our lunch experience last time was so good that we immediately recalled this place when we thought of an ad hoc place for Chinese food in Central! For details, please see my previous commentary herehttps://www.openrice.com/zh/hongkong/review/great-dumplings-good-value-for-lunch-set-e3162688I managed to reserve a table for 3 about an hour ago before we arrived for lunch on a weekday. It was quite full so we only managed to take seats at the lounge area. At first I was worried that the table would be too low but it was actually ok and really much more quiet. Good for chatting!Signature Lunch Set0Signature Lunch SetThere didn't seem to be much differences in the signature lunch set compared with our last visit a few months ago. Price remained the same at a cost of $198+10% per head.Double Boiled Ginseng & Conch soup0Double Boiled Ginseng & Conch soupAll of us ordered the Double Boiled Ginseng & Conch soup as our starter. It was a good soup with indeed some ginseng and conch which were both of reasonable quality. Just to pick bones from an egg, some pork in the soup was too hard and rough.Truffle Mushroom Dumpling & Signature Shrimp Dumpling...0Truffle Mushroom Dumpling & Signature Shrimp Dumpling...The dim sum was the same as last time and the quality was equally good, if not better! They were freshly steamed which were so hot when served. The wraps were both very thin with loads of ingredients. The truffle mushroom dumpling smelt so good of truffle with loads of mushrooms. The signature shrimp dumpling was so meaty with fresh shrimp ingredients. Delicious.Tea & Oolong Tea0Tea & Oolong TeaFor some reason it took so long for our mains to arrive. After repeated following up, a server made us 2 complimentary teas to make up. I tried the first tea only, which I forgot the name or ingredients, but it was refreshing indeed and was just slightly sweet. Good!Golden Amber Prawns with salted egg yolk & sugar walnut...0Golden Amber Prawns with salted egg yolk & sugar walnut...Finally our mains arrived. This golden amber prawns with salted egg yolk and sugar walnut was ok taste-wise but the batter for the prawns was a bit too thick! They could have been much better. The sugar walnut (although not much) was yummy!Fang Fang Soy Chicken in Chinese Rose Wine0Fang Fang Soy Chicken in Chinese Rose WineThis Fang Fang soy chicken in Chinese Rose Wine required an additional charge of $50+10% which was really good. It smelt so so good when served! It really lifted your expectation just by its look. And indeed the chicken was very well-seasoned with a slightly sweet and delicious sauce. It was highly recommended.Curry Beef Brisket with potatoes & bell peppers0Curry Beef Brisket with potatoes & bell peppersThe curry beef brisket was good as well with tender beef briskets and delicious curry sauce. Even the potatoes were so delicious with crispy crust and soft interior. There were quite a lot of bell peppers and onions accompanying the beef briskets. To pick bones from an egg, there could have been more beef briskets and the curry sauce could have been thicker.Lotus Leaf Mushroom Rice0Lotus Leaf Mushroom RiceWe all chose this over the Jasmine rice. Last time, I recalled there was insufficient flavour or smell of lotus leaf and the rice was just like plain rice. But this time it seemed better with richer flavour of the lotus leaf. But again I found it a bit too plain still.Sweetened Almond Cream0Sweetened Almond CreamI chose sweetened almond cream as my dessert. It was a bit too diluted but still it was smooth and not overly sweet.Fried Carrot Custard Dumpling0Fried Carrot Custard DumplingI didn't the fried carrot custard dumpling but it looked so cute that I couldn't help but take a picture! My lunch partner said that the fried carrot was actually something with black sesame stuffing and a crispy crust while there was a vanilla ice-cream served on the side. I would definitely have ordered this if I had known that it was made of these ingredients!Overall, I think the quality of the food had improved even more, making it a even better deal given the price and location in Central. Just that service was a bit slow today maybe because they were really too busy. Would definitely come back from time to time and recommend it to my friends.",Fang Fang,3.8,244,0,www.openrice.com/en/hongkong/restaurant/central-fang-fang/531351?tc=rvw2&con=recRvw
Central,Chinese,"Once you walk into this place, you will be quite amazed at how beautifully decorated it is. Elegant, ambient lighting guides the way as you tentatively descend the spiral staircase towards the dining area. As you walk to your table you can watch the cooks working hard to prepare your dishes and see all the BBQ meat (like the roast goose) on display; an homage to the traditional roots of the food.In short, Mott 32 serves a modern fusion of the traditional dim sum, immaculately presented, but at a hefty markup. It's true that compared to the local places, the dishes appear more carefully prepared with higher-end ingredients, however, the price seems to reflect the cost of the surroundings more than the cost of the food itself. From the dishes I've tried, they were very good indeed; oozing flavour, well-balanced and you could taste the relatively superior quality of the fillings.I would recommend this place as somewhere to take a client or if you want to make a good impression on someone that's visiting Hong Kong , but for a general experience of the local cuisine, just go out there and explore.FINAL VERDICT:A LUXURIOUS TASTE OF HONG KONG'S MOST BELOVED TEA TIME TRADITION",Mott 32,4.1,500,10,www.openrice.com/en/hongkong/restaurant/central-mott-32/166406?tc=rvw2&con=rvw
Central,Chinese,"Chun is originated from Taiwan and have over 100 branches over Mainland China and Taiwan. Recently the first Hong Kong branch is here.The staff said that their top recommendation goes to honey lemon oolong tea where the honey lemon is exclusive. During weekend particular session there is discount for the large one at $15.Nevertheless i was in the mood for brown sugar pearl with fresh milk instead, at $35 for the large one. I enjoyed the blend of fresh milk and not overly sweet brown sugar. The CNY cup is very cute!0000000",Chun Yang Tea,nan,35,10,www.openrice.com/en/hongkong/restaurant/central-chun-yang-tea/606624?tc=rvw2&con=rvw
Central,Chinese,"I had wanted to try Ding Ye for a long long time given his fame. Finally saw this place on news which was conveniently located in Central and was much cheaper to try. I had booked a table about weeks in advance via openrice.The interior decoration of the restaurant was quite pleasing. I could tell that they did spend some money on it. It was very bright with loads of windows. We managed to get a table near the windows but the tables were actually quite close to each other so there was little privacy.Tableware1TablewareThe tablewares were well-designed to match his name ""Ding"" and were quite pretty.Menu0MenuLunch Menu0Lunch MenuWe decided to order the more expensive  at a price of $698+10%. Tea surcharge was $25+10% per head. I had just plain water while my lunch partner had  which was better than average out there but not top-notch.Double-boiled Superior Shark's Fin Soup, Sliced Yunnan Ham, Heart of Green...0Double-boiled Superior Shark's Fin Soup, Sliced Yunnan Ham, Heart of Green...Double-boiled Superior Shark's Fin Soup, Sliced Yunnan Ham, Heart of Green...0Double-boiled Superior Shark's Fin Soup, Sliced Yunnan Ham, Heart of Green...Double-boiled Superior Shark's Fin Soup, Sliced Yunnan Ham, Heart of GreenFirst of all, this soup was served. It was a good and clear soup. There were quite a lot of shark fin and a whole slice of Yunnan ham. It was quite good indeed. I felt so hot after drinking. Great for such a cold day.(&)0(&)(&)First of all, there was no introduction of the food. I gave the names myself. This dish was very so-so. The small cold abalone had nothing special. It was a fresh abalone seasoned by sesame oil, with a small slice of cucumber underneath. The cold shrimp was just like one of those served at buffet restaurant, with the shell removed. However, the  indeed made the cold shrimp taste much better by its pickled salty flavour. Such a good idea to put them together.Wok-fried Prawns, Celery, Olive Seed0Wok-fried Prawns, Celery, Olive SeedWok-fried Prawns, Celery, Olive SeedThere seemed to be some problems with the order of serving of the dishes. This dish wasn't hot enough when served. The plate was cold. The prawns were just so-so with nothing special. I had definitely expected more!A side note was that it was quite interesting to find that a paper butterfly was put on some mashed potato to decorate the plate but unfortunately the position of the butterfly was not always so proper. Maybe the chef was too busy? The mashed potato was totally tasteless.0The lobster was not fresh enough. I found the lobster meat a bit ....This dish was also served too soon after serving of the prawns, so we didn't have time to enjoy the food at its topmost quality. By the way, please note the paper butterfly...Stewed Wagyu Short Rib, Trio of Onion0Stewed Wagyu Short Rib, Trio of OnionStewed Wagyu Short Rib, Trio of OnionThis Wagyu was really good. The Wagyu was stewed very well so that it was really tender. The sauce was quite tasty and not oily at all. It was quite a good dish, except that my piece of short rib was too fatty! The trio of onions reminded me of Shanghainese-style of fried beef with onions.Steamed Garoupa Fillet, Sichuan Chili0Steamed Garoupa Fillet, Sichuan ChiliAgain this dish was served together with the beef so we had to eat this dish first before the fish turned cold. This dish was very good. They were served really hot. The garoupa fillets were really fresh. I liked how there were Sichuan Chili to enhance the flavour. The transparent noodles underneath were quite delicious eating with the Sichuan Chili too.While they had served all the mains together at a time, it took us a long long while to be served the udon, maybe because they had been waiting for another table next door to finish their mains to cook ours altogether. They didn't let us order 1 fried rice and 1 udon to share, which I actually didn't see much inconvenience for them to do so because they were offering two choices only anyway.Soup Inaniwa Udon, Bean Curd Sheet, Fish Broth0Soup Inaniwa Udon, Bean Curd Sheet, Fish BrothSoup Inaniwa Udon, Bean Curd Sheet, Fish BrothAnyway, the fish broth was really rich in fish with quite some pepper. The bean curd sheets were fresh and plentiful. The udon was smooth. I preferred this one to fried rice because this one was obviously more healthy and less oily.0It was dessert of the day and we didn't have a choice. I was never a fan of but it was ok. The sweet soup was rich in ginger and was of the right degree of sweetness. The sweet potato was ok, although the one for my lunch partner didn't seem so. Great for such a cold day. It made me so warm after drinking.Overall, most of the food was good despite some failed dishes. But given the price of the food at a per-head cost of $800 for such a meal, it was definitely too expensive. It was very obvious that they would like to offer good service with servers in general being polite and attentive helping you to refill your water/tea from time to time. There were a lot of room for improvement in the order of serving and decoration of the plates, especially if they are targeting at achieving Michelin stars or charging Michelin prices for their food. At such a price, there are a lot more better choices in the same district.",Ding's Club,3.3,800,0,www.openrice.com/en/hongkong/restaurant/central-dings-club/589400?tc=rvw2&con=recRvw
Central,Chinese,It was my second visit. This time I decided to try something different. Ordered their basic lunch set without any top-up at a cost of $80 (price has inflated) including 1 bowl of noodles + 1 dessert + 1 drink.0The portion seemed big. The total amount of pork soft bones was around the size of your palm and the quality was reasonably good. The rice noodles were smooth. I did feel full after finishing the whole bowl. Didn't feel particularly thirsty afterwards.0The degree of sweetness seemed to be about right. There were quite a lot of  and . It seemed to be quite a healthy option of dessert for winter time.I ordered the hot  as the drink. It was quite thick and was sweeter than the sweet soup but still I didn't find it overly sweet.Got a -$6 coupon so the meal altogether cost me $74. My stomach was full until around evening time. Quite a healthy and filling option for lunch although it was relatively pricey.,Chee Kei,3.7,74,0,www.openrice.com/en/hongkong/restaurant/central-chee-kei/95900?tc=rvw2&con=recRvw
Central,Chinese,"We were so lucky to have a private room for 8 of us.  Mainly becoz one of our colleagues goes to Four Seasons often.We had preordered our food - business set lunch HkD6xx per person.  Here are our food (see menu)Their dim sum, char Siu, soup and rice were really nice.  Others were not bad but the last dessert was too sweet.Well, to be honest, For a michelin three star restaurant, I actually would have expected to be way better than the others but in fact it wasnt.One thing that I need to give them a higher rank is they have a decent service which matched with its Michelin three star status after all.00000000000",Lung King Heen,4.2,700,0,www.openrice.com/en/hongkong/restaurant/central-lung-king-heen/14642?tc=rvw2&con=rvw
Central,Chinese,"This is our first time to visit this restaurant, we had pre-ordered their signature duck and truffle chicken.We didnt expect that it would have been so good, we love the duck so much! We also ordered some dim sum and tried their afternoon tea set too but we just like the duck highly recommended you to try00000000000",Madame Fu-Grand Cafe Chinois,4.8,350,0,www.openrice.com/en/hongkong/restaurant/central-madame-fu-grand-cafe-chinois/578998?tc=rvw2&con=rvw
Central,Chinese,"I really love this restaurant. I work in Central and there are not a lot of options for vegetarians.The food is really, really good. You get two choices, which you can point to outside or take a look and tell the waitress the numbers for if you don't speak Cantonese. Then the rice, the noodles and soup are all serve-yourself. For only 28 (just white rice, no soup) to 35 dollars (help-yourself rice, fried noodles, and soup), it is incredible value for the food which is tasty and leaves you very full.Sometimes it can be a little busy and the staff seem a little hectic, but the people who work there are all kind. They always say hello and smile at me even though I don't speak the language.I recommend not going directly at lunch time (12:30-1:30 seems to be the most busy), but other times are fine. You will be seated with other people, but that's a common thing in Hong Kong.Remember to take a look at the available dishes outside the door and remember the numbers if you don't speak Cantonese.Supplementary InformationVegetarian",Fook Luk Sau Vegetarian Restaurant,4.7,30,nan,www.openrice.com/en/hongkong/restaurant/central-fook-luk-sau-vegetarian-restaurant/13448?tc=rvw2&con=rvw
Central,Chinese,"When you first enter this restaurant, it is clear thatit wants to be in the companyof Central's high end Chinese food competition (Mott 32, Duddells, China Tang, even the China Club.). Unfortunately, The Chinese Library falls short of its mark.The room looks very classy. As one would expect from an Aqua Group restaurant,it is a visual stunner. However, the food (I had the Deluxe Set Menu lunch), the service, and the valuefor moneyare just ""ok"".First, the service. While my experience was not as bad as it was for some of the other folks who have posted reviews, it wasn't great either. My biggest gripe is that the servicewas extremely uneven, ranging from obsequious to non-existent in the course of a 90 minute lunch. Upon arrival, there was a flurry of activity but as my lunch wore on, the service became less and less. The staff seemed very inexperienced and the service was, generally, hesitant. At one point, a diner at the table next to me spilled a glass of wine onto the floor. Immediately, 5 wait staff sprang to action to clean it up. No problem with that - but unfortunately, for the next 10 minutes, there were no wait people doing anything else but trying to clean up the spilled wine. Trying to get anyone's attention to ask for thebill was futile. The only bright spot in the service was Nina. I asked her if she was the head waitress, because she was the only one who moved with confidence, was just the right amount of attentive, knew what she was doing, etc. She told me she was the most junior person. In this case, Aqua Group - please give Nina a promotion - she needs to train the other staff in your restaurant.The foodwas fine. A bit bland overall - nothing to get excited about. For the set lunch, the only standouts werethe groupa and the tofu panne cotta. Everything else was underseasoned or unwhelming. Like the service, the food was not horrible, but it wasn't excellent either. The portion size was ok. Again, everything was just ""ok"".My bill for three people including tea and service was $1,208. This is also ok. Not overly expensive for what I got, but not a bargain either.Basically, the Chinese Library is an average restaurant in a beautiful venue. For the moment, it will fillit's tables with tourists and visitors to Tai Kwun. However, it is unlikely to get a lot of repeat business given that it's location is slightly out of the way for business folks from Central and it faces a lot of competition from the hundreds of other restaurants around SOHO once the novelty of Tai Kwun wears off. For a restaurant like this to thrive, it needs to be spectacular. Unfortunately, The Chinese Library is very, very average.",The Chinese Library,3.5,400,0,www.openrice.com/en/hongkong/restaurant/central-the-chinese-library/590531?tc=rvw2&con=recRvw
Central,Chinese,"If you live in HK, or a visitor looking to get a glimpse of how locals live, these are hole in the wall places you should check out. Decor is simple, or lack of. Just tables and plastic stools with little to no service. That is essentially the definition of a local casual HK cafe. While many office workers ordered their breakfast combo, my table ordered from the lunch menu. I had the curry beef brisket with rice which was very solid. Quite a large portion and the subtle heat was nice. HOWEVER, my colleagues ordered the steamed minced meat with salted egg and a baked Bolognese sauce with rice which were extremely bland. Enough for them to never come back. So its essentially a hit or a miss. To play it safe, just order the breakfast combo if youre not into the adventurous game!0",Swiss Cafe,2.8,55,2,www.openrice.com/en/hongkong/restaurant/central-swiss-cafe/26590?tc=rvw2&con=rvw
Central,Chinese,"I invited my colleagues to try this restaurant because of Mileslife promotion. I booked a table by calling the restaurant. Then I learnt that OpenRice has promotion to earn Asiamiles as well. I booked a table through OpenRice and called the restaurant to cancel the booking by phone earlier.I took no picture of the food as I don't have that habit. My colleagues neither as all the items look terrible, weren't worth taking photos. Not a single item caught my attention. My appetite was destroyed.When I wanted to pay with Mileslife, the cashier told me no as I booked through OpenRice. I asked why not tell me that when I called to ask whether booking through OpenRice is eligible for Asiamiles. And she told me that she had already confirmed my OpenRice booking and it can't be cancelled.Not knowing that one is only entitled to one promotion, I'm OK with this idea considering the commission to be paid by the restaurant. But how come I can't choose which promotion to enjoy? After arguing with the cashier for quite some time. She finally agreed to let me use Mileslife to pay and emphasized how much commission the restaurant is going to pay for both OpenRice and Mileslife.Supplementary InformationThe most irritating thing is that when I got back to the office, I received an email informing that I was absent for the booking. So, what's all this arguing about if the OpenRice booking can be simply cancelled? I'm not claiming to enjoy two promotions at the same time and I understand it's hard to run a restaurant. But lying is bad...",YO Dim,nan,101,0,www.openrice.com/en/hongkong/restaurant/central-yo-dim/572299?tc=rvw2&con=recRvw
Central,Chinese,Attracted by the pink door and decoration of the restaurant. So went to have lunch on a weekday with colleague. I had a noodles set with beef. The noodles was nice. Beef was a bit salty. Still good to have it with the noodles. Had honey green tea for drink. Just so so. Anyway not bad to have it for lunch. 00,Check-In Taipei,3.8,110,0,www.openrice.com/en/hongkong/restaurant/central-check-in-taipei/168190?tc=rvw2&con=rvw
Central,Chinese,"As most of you know, everyday is Mother's Day, so I decided to treat my mom to Yum Cha for a different Chinese cuisine experience. This is our first time to this restaurant but we've always wanted to try it out. We were able to be seated earlier than my original booking at 11:45. We were warmly welcomed firstly by Ms Kalpana who was kind enough to answer all my questions relating to Asia Miles. She was very nice, patient and knowledgeable.Then we met another friendly face, Ms Bing. She was happy to serve our table throughout our time there. She was also informative as she shared a bit of background information of the restaurant as well as some tips on our choices. We could tell that she was proud and happy to be part of the team.The food did not disappoint us at all. It looked and tasted delicious. You could opt for the lunch set or even just the dessert set. However, since it wasn't our first 'yum cha' experience in Hong Kong and we're not tourists either, we made up our own set of dishes from the main menus, including another set involving 2 appetizers and 1 main dish for $119. Best to read through the whole menu because we almost missed that option!The atmosphere was bright and relaxing overall. Although we weren't pleased that despite the restaurant being fairly 'empty' at the time, the next pair of customers just happened to be our neighbours. They were quite noisy, which ruined the mood a bit. Nonetheless, the food was great. The dishes came out hot and were delivered at a good pace. If you're particular about which dishes you'd like to eat first, you probably have to inform the staff as the first 2 dish that we had were the florette buns with a hint of red bean (condensed milk for dipping) and the custard-filled buns (the one and only, as marketed everywhere in Hong Kong). Though we did not mind, however when we do come for the next round, we'd prefer to have the dishes in order (hot apps > main > dessert).Overall, we had a great lunch and we enjoyed taking photos right after. Many thanks to the Yum Cha staff in Central for giving us, especially my mom, another happy and brand new version of a yumcha experience. We'll be back again soon 0000000",Yum Cha,4.1,180,0,www.openrice.com/en/hongkong/restaurant/central-yum-cha/475054?tc=rvw2&con=recRvw
Central,Chinese,"Quick Squiz:Visited for a weekday lunch on recommendation of a friend who visited earlier. Impressive entrance and front desk service, welcoming bar staff as we walked past, exciting (and delicious) menu. Staff were still ""running-in"" with some unfamiliarity with menu and service protocol, but perhaps holding it back the most would be its price.More about the restaurant:Set in the newly opened Tai Kwun in Central, its address on the first floor of the former Police Headquarters instantly gives the place a special aura (I take issue with the official address on their name card reading ""Police Headquarters"". Either Tai Kwun needs to change the official name or Chinese Library needs to change theirs). Signage to the restaurant was lacking probably because it's still so new (it is not listed under restaurants at the Tai Kwun physical directory). Staff at the entrance (door, if you may, as it was an impressively imposing one) greeted us with confidence and offered to keep our umbrellas. Walking through the bar area to the restaurant involved being greeted with multiple friendly smiles and welcomes. Very inviting.The dining hall had an aura on entering, with furniture colour not unlike my cup of cappuccino. Perhaps the table right at the entrance was a little too close and open to everyone walking past though (still remember the two ladies looking up at us - and perhaps every other table of guests - entering the restaurant). Anyway, I digress.As a party of four, we were seated at one of their half-moon bench tables. Cushions rightfully plush with appropriate depth and height. Tableware design is welcomingly minimalistic with two sets of chopsticks per person. Table was a little small to fit a lot on it, but their staff kept tabs of our progress so the food wouldn't pile on at once. Admirably done.0On to the food - we were provided with multiple versions of menus (too many - really) - a standard a la carte menu, a dim sum menu and a lunch menu (which includes a selection of a la carte and dim sum menu items). We ordered from the a la carte menu and dim sum menu as they provided better choice. If I recall correctly, there were two lunch sets available, with one being at around HK$380 (same price as our a la carte). The lunch menu was otherwise too basic to provide real selection or to really appreciate their offerings.We ordered the following (unfortunately forgot to take a few photos):Chrysanthemum ""thousand cut"" silken tofu in chicken broth ($108 pp)Garoupa fillet with spring onion and ginger Cheung Fun Rice Rolls ($118)Taro puff with aubergine and salted fish ($58)Hokkaido king crab & sea urchin spring rolls ($118)PoachedChinese loofah & matsutake mushrooms ($148)Sweet & sour Iberico pork with dragon fruit & caramelised cashews ($208)Golden seafood fried rice & salted duck yolk ($188)Foie gras & wagyu beef stone pot fried rice ($235)Jasmine tea ($48 per pot)It was welcoming there were not other add-ons you'd often get at Chinese restaurants (e.g. ""peanuts"" appetisers).Chrysanthemum ""thousand cut"" silken tofu in chicken broth...$ 1080Chrysanthemum ""thousand cut"" silken tofu in chicken broth...$ 108Chrysanthemum ""thousand cut"" silken tofu in chicken broth - stunning to look at and just as great in taste. Only gripe is the shape of the bowl made it hard to finish the last sip of the soup and to scoop up the last bits of tofu.Hokkaido king crab & sea urchin spring rolls$ 1180Hokkaido king crab & sea urchin spring rolls$ 118Hokkaido king crab & sea urchin spring rolls - a unique take on the good old spring roll. This was probably my favourite of all dishes - filled with crab meat and a refreshing sea urchin on top. With dishes like this, there is sometimes the dreaded contrast in temperature between cool filling (or topping) and hot pastry. No issues with this one. Nor did it feel oily at all.Garoupa fillet with spring onion and ginger Cheung Fun Rice Rolls/ Taro Puffs with aubergine and salted fish...$ 580Garoupa fillet with spring onion and ginger Cheung Fun Rice Rolls/ Taro Puffs with aubergine and salted fish...$ 58The Garoupa Cheung Fun was certainly a unique take on this Cantonese classic. Large thick pieces of fish wrapped in an overall well-made Cheung Fun. Two quintessential cantonese offerings (steamed fish and cheung fun) fused into one. Perfect. Two birds with one stone?Taro balls were also delish! The taste of aubergine (aka eggplant) in the taro puff went well with only the slightest hint of salted fish (which is great, in my books, as salted fish could easily overwhelm other flavours). Again, didn't feel oily at all.Sweet & sour Iberico pork with dragon fruit & caramelised cashews ...$ 2080Sweet & sour Iberico pork with dragon fruit & caramelised cashews ...$ 208Sweet and sour pork is a staple of my Chinese cuisine - have always liked the general flavour. This one had a very controlled flavouring - one which does not scream acidic (vinegar) nor overly sweet (or sticky). The meat was on the lean side with a bit more bite than your usual offering, which I relate to the Iberico pork. Might I suggest a few more dragonfruit ""flowers"" to carry its name? Portion of the meat was generous and something I would be keen to order again.Foie gras & wagyu beef stone pot fried rice$ 2350Foie gras & wagyu beef stone pot fried rice$ 235This is the foie gras and wagyu beef fried rice. As with the other fried rice we ordered, portions equate to four of these small bowls - on the small side really (I'd have expected the equivalent of five as a standard portion). Flavour was great though, with the Golden seafood fried rice & salted duck yolk being the universal favourite.It was evident throughout the meal they were striving for five star service (which one would expect given the price) - wait staff kept control of the tea pot and refilled our cups whenever appropriate. My cup was empty for a good 10 minutes toward end of meal though, and the restaurant was far from busy, so it would be interesting to see if they would keep up when there is a full house (which I understand there has been, in the evenings). They should also check on the tea pots as tea always leaked onto the table when the staff were pouring (kudos that they came back to wipe the table dry after). Staff were polite, willing to help and visibly careful in what they were doing. As mentioned above, they kept great tab of our dining progress to keep the food coming at good intervals. However, if it was not because it is still 'new', I would have given this 3 stars for the above handful of things which I would not otherwise expect at this price point. Hygiene was generally good except for a plate I received with water marks (you could see it in the photo above).Overall, it was a positive experience, with quite a number of items on the menu I would definitely and unreservedly recommend. Seating was comfortable and the ambiance suitable for the food. Air conditioning was weak (to the extent I felt there was none towards the end of meal). But the greatest disconnect would be its price (especially taking into account its location, for a weekday lunch) and service (which needs warming up). Cheaper and more convenient alternatives could be had for a similar price and impression in central Central (Clipper Lounge would be cheaper and Cafe Causette would be similar).",The Chinese Library,4.3,380,0,www.openrice.com/en/hongkong/restaurant/central-the-chinese-library/590531?tc=rvw2&con=recRvw
Central,Chinese,"This is the best and cheapest lunch choice in Central! A hot bowl of rice noodle just cost you $38 with loads of toppings - beef ball, signature spring rolls, etc.001",Nam Kee Spring Roll Noodle Co. Ltd,3.7,38,7,www.openrice.com/en/hongkong/restaurant/central-nam-kee-spring-roll-noodle-co-ltd/2407?tc=rvw2&con=recRvw
Central,Chinese,"A really really nice and tasty food! Been enjoying Sichuan cuisine around Hong Kong a lot, but Dan Dan noodles here are the best for me so far! With creamy peanutbutter soup and silky noodle The scallops were crunchy outside and soft and tender inside with just a correct amount of spiciness.  As for the food waiting time it's almost instant.",Chilli Fagara,nan,250,5,www.openrice.com/en/hongkong/restaurant/central-chilli-fagara/454563?tc=rvw2&con=recRvw
