District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,Japanese,"It was our second visit already so we knew how hard it was to get seats here for lunch. We called to make a reservation just like 1 hour ago and still managed to get a table at 1p.m. Lucky us!We waited for a short while before we managed to get our table. As usual, this small restaurant was full house and the only waitress was very busy running around serving food, taking orders and tidying up table. It was not our first visit so we understood what service level to expect. Anyway we were coming for the food but not the service so it was ok.Lunch Menu2Lunch MenuWe ordered 2 . Price was really good given that it was Central and there was no service charge! Both of us ordered  and  as we remembered how good they were last time. It took us quite a while to choose the other two. We finally decided to go for  and .0Very soon after our orders before the arrival of tea, chopsticks etc, this one arrived already! At first we couldn't tell what it was and was even wondering whether it was some sort of appetizer. When we were told that it was , we were quite disappointed because the portion was so tiny. You could tell that it could possibly be some leftover by other people before us given the speed of arrival...Anyway, the quality was so-so. Would never order this one again.0After waiting for quite a while, these two finally arrived. I actually tried to weigh it on my hand and it was so heavy! It was stuffed with rice and loads of sashimi. Although the sashimi was not really fresh, it was ok given the portion and the price. There was even some little scallop on it. The rice was hot though. It was very moist which was the type I liked but it was not sour enough.0As soon as I finished my diced sashimi rice, these 2 arrived. They smelt so good of fatty fish oil. There were 5 thick pieces! They were cooked outside and sticky inside. Really meaty & yummy! My tongue really enjoyed eating them. They went great with the rice!0This dish was served really hot. Yummy!The miso soup came in the middle of my meal as the waitress didn't have time to serve us earlier. They were just normal miso soup.Green tea & sweet potato ice-cream0Green tea & sweet potato ice-creamIce-cream was included in the set. We tried both flavours. The green tea ice-cream was much better as the sweet potato ice-cream didn't really taste like sweet potato.Although we both had a big stomach, we did feel full after our meal. Would definitely come back again for the good value-for-money lunch set later!",Ozawa Japanese Restaurant,3.5,115,5,www.openrice.com/en/hongkong/restaurant/central-ozawa-japanese-restaurant/57169?tc=rvw2&con=rvw
Central,Japanese,"If you were looking for a place with HK Style catering but good food, go for it! The staff and waiters are rude from the beginning from when I booked a table a month ago to the day I was there. This was for a business meeting so I called back 2weeks prior to reconfirm booking but the male staff who answered, rudely pointed out that my booking was made a month ago and theres still 2 weeks left and that theres no way there wouldnt be available seats. He wouldnt let me speak and even argued with me when I was making a request...! When we were there, they would start clearing our plates when we werent finished and placing another dish in front of us as if we were too slow for them!! For the price that we are paying, this service is absolutely disgraceful!",Sushi Kami,3.2,1200,nan,www.openrice.com/en/hongkong/restaurant/central-sushi-kami/544358?tc=rvw2&con=rvw
Central,Japanese,"It is the first time that I eat sushi in central and it tastes better than i thought.Among all I think Sea Monster is the best, the crab meat is very fresh and the cucumber make it taste light. Those sushi with fried salmon are great too, since they are made by order they are very crispy which worths to have a try.00000",Chotto Maki,4.3,70,nan,www.openrice.com/en/hongkong/restaurant/central-chotto-maki/551993?tc=rvw2&con=rvw
Central,Japanese,"I was first attracted by Chotto Maki's brightly colored shop. It was chic and fresh. Young and hip. What made it even more appealing was the fact they sold maki. I love sushi rolls.The menu is in English and Chinese. There is no 10% service charge. They have recommended rolls for $68 or you can create your own for $78. They also have smaller size rolls and sides for a small add on price. You order and pay at the cashier and they'll bring it to you when ready.0Too lazy to create my own that day, I ordered the Sea Monster ($68). A giant maki with crab stick, tempura prawn, sprouts, cucumber, topped witjh sakura shrimp, garlic chips and sweet potato powder. It was served with unagi sauce and a house special sauce that tasted a bit like siracha. There was a few slices of pickled daikon that weren't sour at all. I wonder if they were even pickled? The maki was ok. It did fall apart quite easily when I picked it up with my chopsticks. Love the crunch of the tempura shrimp and the freshness of the ingredients.0I added $8 for a miso soup. Oddly it didn't taste like much miso was added. It was more like a vegetable soup with bits of tofu in it. It was good but didn't feel like miso soup.0Overall, the place was ok. I liked it enough but it also oddly reminded me of the Japanese in Canada. When I had never tried actual Japanese food. It felt like the westernized Japanese. It wasn't terrible but it also wasn't really Japanese. Items I'd find at a food truck in the US. That type of food. Would I be back? Probably if I wanted a quick bite that reminded me of the westernized Japanese back home and it was not too expensive. The staff was friendly, too.",Chotto Maki,3.2,76,0,www.openrice.com/en/hongkong/restaurant/central-chotto-maki/551993?tc=rvw2&con=rvw
Central,Japanese,"Reserved 2 seats at the sushi bar a day ago but they couldn't find my booking. After waiting for like 5 min and numerous checking of their record, they still managed to get us two seats at the sushi bar but we would no longer be served by the chef I had reserved .2We each ordered a Nagomi set of 10 pieces of sushi at a cost of $480 + 10%. I had asked for the differences between this set and the $680 one Kuwamizu set before ordering and had been told that there would be no differences for the first 10 pieces. But I think I noticed that there were indeed some differences even for the appetizer. Anyway...Appetizer 1Appetizer We were swiftly served the appetizer by our chef. The average octopus out there was usually too chewy but this one was tender and the taste was ok. Quite a good start of the meal.0 were very important to a good sushi meal too! They were slightly more spicy than those we usually ate elsewhere. We were quite big fans of pickled gingers and the chef kept refilling them for us. It was highly appreciated!Japanese Egg Custard0Japanese Egg CustardJapanese Egg Custard0Japanese Egg CustardThe egg custard was really hot. There was a layer of transparent ""water jelly"" or soup on it. It was a bit tasteless which was why I said ""water jelly"". There was a big  underneath. The egg custard itself was smooth. It was ok.0Here you go the beginning of our sushi set! The first one  was ok. It was not particularly outstanding.0 was better than many others I had tried elsewhere.0 was so good! It reminded me of those we ate in Hokkaido! It was very fresh and had a great slightly sticky texture. The cutting also gave my tongue a funny texture while chewing. Yummy!0 looked so appealing. It was also great in terms of taste & texture too. It was so thick and crispy.0 had a great sticky texture too and they were so fresh.Toro0ToroToro was comparatively less good as it was not particularly fatty. It was ok only.BB0BBThe chef introduced it to me as something but I couldn't quite get it so he said that it was BB. It was quite thick and was quite delicious but it was a bit salty.0had some yuzu on top. It was ok, not particularly outstanding.Tuna roll1Tuna rollIt was quite enjoyable watching the chef make this. He first took out a slice of crispy seaweed, then put some sushi rice on it, sprinkled some sesame, then spread the prepared chopped tuna already mixed with some yuzu(?) onto the roll with mint leaf and rolled it. There were so many different layers of texture while chewing it but unfortunately most of the flavour was mint which was too strong I think. Service was so good that the chef waited for my lunch partner to finish his phone call before starting to make him the roll. (salt & )0 (salt & )Again it was so enjoyable watching him make this sushi. It was cut into 2 halves with the first half in front being sprinkled with salt and wasabi to be eaten first and the latter with sea eel sauce to be eaten second. The one with salt was a bit salty and the one with sea eel sauce could have been less salty if I hadn't dipped it into more sea eel sauce ! The sea eel itself was nothing special though.1The egg in front tasted less strong and was recommended to be eaten first before the one at the back which was more sweet. They were ok.Miso Soup0Miso SoupMiso Soup0Miso SoupThe miso soup was quite good. It was concentrated enough and the taste was better than average I would say. The only complaint was the tiny portionPickled radish & 0Pickled radish & The pickled radish (at the back) were pretty fresh and I liked the thick cut.Green Tea Ice-cream0Green Tea Ice-creamWe had a choice over green tea ice-cream, yuzu sorbet or coffee. Both of us went for the green tea ice-cream. It was ok.Overall, I think the food quality was pretty good although we didn't get to try more expensive sushi because we ordered the cheapest set.The portion seemed reasonable too because we had too many experiences leaving a sushi bar having spent a fortune with our stomach still complaining! Having said that, my lunch partner seemed to prefer Sushi Ima which offered more special sushi at a similar cost.Service was really good. I would say it offered the best service out of all those sushi bars I had visited in Central. The chef kept refilling our sliced ginger. The servers kept cleaning our tableware, even though there was just 1 rice grain left on the table. The chef also saw us off at the lift lobby after we had checked out. Quite a nice dining experience overall.",Sushi Kami,4.1,528,5,www.openrice.com/en/hongkong/restaurant/central-sushi-kami/544358?tc=rvw2&con=recRvw
Central,Japanese,"Found another goooooood JP food in Central  ( if you do follow my post, you know i am always finding good sashimi rice in Central )Let's see photo first!0My colleagues know I love JP food so much and bring me to this restaurant.Most ppl here would order this mini don set. You can choose any 3 dishes out of 3x choices with just $115 and served with soup and ice creamToday I have ordered salmonXsalmonX salmon set  (just kidding lol i made up the name.) This set is AJ5 (for those who dunno what i am saying, please go n see their menu)The Seared Salmon (J) is so damn good  It like melting when u put into yr mouth. it is so evil!! The other two are also so nice ;) but it actually quite full. coz too many rice and the seared salmom is quite oily. So for girls, you may also some salad or side dish for the other choices.PS**You have to reserve table for lunch time as the place is small and so many people coming.",Ozawa Japanese Restaurant,4.2,115,0,www.openrice.com/en/hongkong/restaurant/central-ozawa-japanese-restaurant/57169?tc=rvw2&con=rvw
Central,Japanese,"You may have noticed that I have left a comment earlier on their Mini Sukiyaki lunch set and I was really disappointed because their Mini Sukiyaki set was essentially a shabushabu but not sukiyaki at all. We decided to give it a try again for the real Sukiyaki Set of which pre-ordering was required.0I made the reservation too late so only managed to get a table seat instead of the bar table. It was quite hot and there was no air-conditioning so we kept sweating especially when we were eating the hot food. We had to ask them twice in order to have the temperature lowered but then in the middle of our meal they raised the temperature again so I had to ask them again......0We ordered 2 Sukiyaki sets but later on (after we had left!) we found out that the salad had not been served to us!Appetizer 0Appetizer The  was slightly crispy with a gentle smoky flavour. The veggies were quite fresh. Overall, this appetizer was pretty nice.00The container was so big but the egg custard was so little. It looked very pleasant to the eyes though. The eggs were really smooth with a strong flavour of tofu. The texture was quite interesting given the crispy . (rib eye, sirloin & shoulder from the bottom to top)...0 (rib eye, sirloin & shoulder from the bottom to top)...The order of eating was from bottom to top in the increasing level of fat. This was the portion for two persons, which was quite small given the price I would say.Vegetable Plate from Japan0Vegetable Plate from JapanThe Japanese chef who served us was so nice to ask if there was anything we didn't like on this vegetable plate maybe because he noticed that I was checking out the veggies.Beef fat0Beef fatThen the chef started the sukiyaki by the beef fat.Japanese egg dip0Japanese egg dipWhen my lunch partner finished one egg, the chef asked if he would like to have one more without anybody telling us that they were going to charge us $20 more. We were a bit surprised when we saw that on the bill. Next time we should really remember to ask before ordering.Sukiyaki with rib eye & leek0Sukiyaki with rib eye & leekThen the chef started the sukiyaki with rib eye and leek. It was quite enjoyable watching the chef cook for us, like the way he sprinkled sugar and added sauce onto the food. Maybe most of the cost of the meal really went to the service of the chef. But when he was cooking towards the end, the sukiyaki pot spilt out some sauce onto my face and blouse. It was ok. The chef did apologise.Rice0RiceWe were given a very small bowl of rice which could be refilled for free. The rice was quite moist which was my cup of tea.1st bowl: rib eye & leek01st bowl: rib eye & leekIt was the first bowl prepared by the chef. The rib eye didn't have a strong flavour of beef nor a strong flavour of yummy sukiyaki sauce. It was quite disappointing indeed. Dipping into the egg just made the sukiyaki sauce even more diluted.2nd bowl: Japanese vegetables02nd bowl: Japanese vegetablesThe second bowl was all vegetables. I thought vegetables should be served later after eating more beef. The vegetables could have been better, especially those cabbages which were a bit rough. The tofu were quite good though. The tofu-like cube on the left was very smooth!3rd bowl: sirloin03rd bowl: sirloinThe third bowl was sirloin with some refreshing greens. The sirloin tasted more or less like the rib eye.4th bowl: onion04th bowl: onionIt was a very pretty and nicely presented onion. I could eat it ring by ring!5th bowl: sirloin, potato noodles & leek05th bowl: sirloin, potato noodles & leekThere was some leftover sirloin with potato noodles and leek. The potato noodles didn't taste particularly good as they didn't absorb the sauce well. It was really quite disappointing.6th bowl: shoulder06th bowl: shoulderThe shoulder gave a much richer taste of beef than rib eye and sirloin. The greens were so pretty with a nicely tied knot. Still the beef was not comparable to those we recently ate in Tokyo...Miso soup0Miso soupThe best thing about this was the tofu cubes at the bottom.7th bowl: udon with beef & eggs07th bowl: udon with beef & eggsWe could choose between rice and udon. Of course we went for the udon. The chef cooked udon first and then beef pieces with our leftover eggs to make the toppings. The udon looked really nice with the toppings. The udon itself was pretty good, not super al dente but acceptable, and it was very smooth. Again, it was not comparable to those sukiyaki noodles we ate in Tokyo.Green tea ice cream0Green tea ice creamThe ice cream was ok.Hot lemon water0Hot lemon waterWe asked for hot lemon water (they didn't offer cold drinks) instead of coffee.Overall, I would say this set was quite pricey at $580 + 10% considering the quality of the beef and the portion. I had expected better quality of the beef and sukiyaki itself (although my expectation could have been too high given our recent amazing sukiyaki experience in Tokyo). Having said that, the service of the Japanese chef (but not the staff) was quite good. In short, I would never go back again.",Sukiyaki Mori,2.8,650,0,www.openrice.com/en/hongkong/restaurant/central-sukiyaki-mori/530248?tc=rvw2&con=recRvw
Central,Japanese,"I am sure that there are enough commentaries on how good their Kikusan Rolls are. But there may not be any commentary about how they are like without uni. And how fortunate that we came across Kikusan Rolls without uni as we were told that they were running out of uni...Kikusan Rolls without uni$ 750Kikusan Rolls without uni$ 75I didn't think they added more minced toro to make up for the lack of uni as promised, maybe just salmon roe. Having said that, I think they still tasted good. The salmon roe was not salty at all while the minced toro was pretty smooth. I also liked the onions served on top! Yet I could only give an average rating for the disappointment due to the lack of uni, which definitely dragged down the value for money of this dish. Steamed Pork & Soup Dumpling$ 530 Steamed Pork & Soup Dumpling$ 53The dumplings I ate broke easily so that some soup leaked out. Otherwise they tasted quite good with loads of soup and reasonably thick wrap. Chilli Sesame & Peanut Soup Ramen with Minced Pork & Layer Pork Cutlet...$ 790 Chilli Sesame & Peanut Soup Ramen with Minced Pork & Layer Pork Cutlet...$ 79The layer pork cutlet was good, with thin batter and reasonably tender pork chop. The soup was slightly chilli which was of a good degree but it didn't have enough peanut flavour which was quite a failure for a traditional peanut soup ramen like this. The ramen itself was quite sub-par too, which was not al dente at all... Steamed Spinach Wrap Shrimp Dumpling$ 460 Steamed Spinach Wrap Shrimp Dumpling$ 46The one was quite good. The wrap was refreshing although didn't offer sufficiently strong spinach flavour. The shrimp filling was big and meaty! Yummy! Grilled Eel with Rice$ 1520 Grilled Eel with Rice$ 152It was served pretty hot! The eel was reasonably good, with thick skin and of quite a generous portion. The rice was quite hot with abundant yummy sauce. Green Tea Glutinous Rice Pancake with Red Bean Filling...$ 420 Green Tea Glutinous Rice Pancake with Red Bean Filling...$ 42Last time we tried glutinous rice pancake with peanut and black sesame filling which was really good. This time we decided to try this one. But it really lacked green tea or red bean flavour...Only the crispy nuts were good. It was very disappointing. The only good thing was that it was not too sweet due to the lack of green tea/red bean flavour... Chargrilled Beef$ 1630 Chargrilled Beef$ 163This one came last because we ordered it quite late. It was the worst dish of the day. We were a bit surprised that a steak came out instead of just normal beef. But it was totally lack of chargrilled flavour and it was so rough. It was really bad and we had to finish it off with the accompanying sauce.Overall, it was still a good place to go given its convenient location and reasonable price. Just that maybe it's better to stick to its signature dishes and don't try new dishes. And only go when their uni is back in stock.",kikusan,nan,350,10,www.openrice.com/en/hongkong/restaurant/central-kikusan/444018?tc=rvw2&con=recRvw
Central,Japanese,"Nice Japanese lunch in central ! There are different lunch sets to choose with price mostly below $200 each 0all are sashimi lunch set ! 0it also has hot food to serve like fish and deep fried pork chop! You can also add some more side dishes and drinks too! 0ordered set lunch A! Wow! Really quite nice ! It also served with salad! 0it has salmon, tuna, shrimp. All seafood are Fresh!!!!! Taste is good ! a joyful lunch !",Toro Toro,3.8,120,10,www.openrice.com/en/hongkong/restaurant/central-toro-toro/535177?tc=rvw2&con=rvw
Central,Japanese,"Located near Lan Kwai fong in central, this Japanese restaurant is quite small which can accommodate nearly 20 people only so there much be queue during lunch time, better go earlier to wait seats if rush hours. There are lots of sets to choose and some small dishes too !!! 00price is reasonable! Have beef rice, pork rice, eel rice! And there are different flavour with curry or add the cheese. Cheese is my favourite 00ordered cheese eel rice and cheese curry beef rice the eel is fresh and taste yummy ! The eel source is good too ! Beef rice is not bad ! Good to try! With free drinks of ginger tea or yuja tea! Its nice ! 0",Nunu,3.7,100,20,www.openrice.com/en/hongkong/restaurant/central-nunu%E7%87%92/505266?tc=rvw2&con=rvw
Central,Japanese,"This is the second time I visited this place. Just simply because the vibe and the food. We ordered 2 lunch set, one is lamp and the other is chicken (forgot to take a picture for the menu or the food). Both proteins are cooked really tender and the side dishes and sources are perfectly matched.Would recommend to try a nice meal there.",The Balcony,nan,120,0,www.openrice.com/en/hongkong/restaurant/central-the-balcony/543605?tc=rvw2&con=rvw
Central,Japanese,"We called to reserve a table in less than an hour before we arrived and still managed to get a table. We had been craving some high quality yakiniku again so decided that we would go for yakiniku lunch sets right away. However, there were quite a few choices of yakiniku lunch sets and it took us a while to decide to go for two Deluxe Yakiniku Sets at $220 each. All set came with miso soup, appetizer, salad, rice and ice-cream. We also paid $66 for an extra order of beef tongues + chicken and another $66 for another extra order of chicken + pork.Salad, Appetizer (Bamboo shoot & Beef), Beef Fat & Roast Meat Sauce...0Salad, Appetizer (Bamboo shoot & Beef), Beef Fat & Roast Meat Sauce...The salad and appetizer arrived very soon after they had taken our orders. The salad and bamboo shoot were ok but the beef was so hard so that the below average mark was mostly due to the beef. The roast meat sauce was totally unnecessary because I found that the beef itself was seasoned very well.Deluxe Yakiniku Set$ 2200Deluxe Yakiniku Set$ 220The waitress didn't introduce the beef when she brought them to us. So we asked. Those on the left were  which were off the menu while those on the right were flank steak. The flank steak looked pretty mouth-watering right? We asked if there was any recommended order of eating and the waitress answered ""up to you"".0So we started off with the less fatty  before our additional orders arrived. The  were quite yummy. They were not super super tender like those at 298 Nikuya Room but were still ok texture-wise and had strong flavour of beef.Beef Tongues & Chicken, raw on plate$ 660Beef Tongues & Chicken, raw on plate$ 66Then our extra order of beef tongues and chicken arrived. The portion was a bit disappointing because last time our extra order of beef tongues at 298 Nikuya Room was so big and it was only $55!The roasted chicken was very tender, smooth and had strong flavour of chicken. A waiter said they imported everything from Japan. No wonder. We hadn't had such high quality chicken in a long time.Beef Tongues0Beef TonguesThe beef tongues were quite chewy, unlike those at 298 Nikuya Room which were super tender. I would say such chewy texture was also good.Flank Steak0Flank SteakFlank Steak0Flank SteakThe flank steak were of course very tender given the fat distribution. But my lunch partner said the  gave a stronger flavour of beef. I personally found the flank steak too fatty. The  was good enough if you wanted to consume less fat.The rice was just plain rice, a lot worse than those offered by 298 Nikuya Room which was so moist and smelt so good. As the rice was not particularly good, I didn't ask for more despite the need to eat more rice to balance the fatty meat.Chicken and Pork$ 660Chicken and Pork$ 66Then our extra order of chicken and pork arrived. It arrived last as we didn't place this order at the very beginning. There was nothing special with the pork. The pork did taste good but it was too fatty and there were only 2 slices. The above average rating was mostly due to the chicken.Ginger & Red Bean Ice-cream0Ginger & Red Bean Ice-creamOne of the good things about this set was that ice cream was included after eating so much fatty meat! The ginger ice-cream was ok but there were some tiny ice cubes in the red bean ice-cream. Maybe just couldn't expect too much from these freebies.Apology for comparing this place with 298 Nikuya Room throughout this commentary given our recent yakiniku experience at 298 and their close location. I would say 298 Nikuya Room was better in terms of the types of beef included in the set (they offered both thin and thick cuts and different parts of the beef for you to try), bigger portions (also taking into account extra orders), service and ventilation. But of course 298 Nikuya Room was slightly more expensive and you couldn't occupy their tables for so long during lunch hours. Having said that, it was still a good place to go given that you only need to spend $220 for some really high quality yakiniku from Japan! They said they imported their beef from !",YakiniKuu Japanese Bbq,3.5,286,0,www.openrice.com/en/hongkong/restaurant/central-yakinikuu-japanese-bbq/471732?tc=rvw2&con=recRvw
Central,Japanese,"Roll It Your Way  $78  its so good that you can create your own roll in any combination you desire   every combo is unique from toppings to sauce & made fresh in front of your eyes  They looked absolutely attractive and tasted delicious too!00My fav maki combo is Teriyaki beef x asparagus x seaweed x tofu skin x tempura yam x taro chips sprinkles x house special & wasabi mayo sauce  they are super fresh, light taste and pretty big in portion, not to mention the sea monster. Loved their crispy tempura and also asparagus! Rice is well-cooked and seasoned. 0still not enough? Get a bowl of mini udon $18 & black sugar jelly $15 for ending the perfect meal. Will definitely come next time! Happy sushi eating!0",Chotto Maki,nan,78,nan,www.openrice.com/en/hongkong/restaurant/central-chotto-maki/551993?tc=rvw2&con=rvw
Central,Japanese,"Actually it was not my first visit as I had been coming back for lunch from time to time for the good value of money and quality of its chirashi! The bad thing was that you could only stay here for one hour at most and you need to choose either 12-1 or 1-2.$ 1180$ 118This time I ordered. The set came with a tiny salad, a simple miso soup and a dairy farm mochi which I didn't take any photos of, and there was nothing special to talk about.With uni, scallops (3 slices), crab meat, crab roe and salmon (5 slices) at only $118 in Central, what more should you ask for? The quality of the sashimi was quite good: the uni, although far far from top-notch quality, didn't have any weird taste; the scallops were fresh; the crab meat was not the average crab stick you normally got out there; and the salmon was ok too. The presentation looked pretty appealing. The portion of the rice was bigger than I thought, although I did feel hungry as soon as I got back to office and had to eat some fruits to fill my stomach. So don't go if you need a big lunch!",Mori Sushi,3.6,118,0,www.openrice.com/en/hongkong/restaurant/central-mori-sushi/39484?tc=rvw2&con=rvw
Central,Japanese,"We booked a table for two at 1pm for lunch on a Thursday.  We arrived on time but waited for 10 minutes before we could sit down.We ordered two lunch sets (a) a beef sukiyaki pot and (b) grilled eel.  Each set comes with salad, soup, steamed egg, a sashimi platter and drink.  $268 (plus 10%) per set.  Expensive but acceptable given the location.Food arrived shortly after we ordered.  Both main courses were good !  Beef is tender,  grilled eel is thick and the sauce taste just  right. Portion is proportionate to the price.Overall, not a bad choice for aJapanese lunch in Central.Beef sukiyaki set$ 2681Beef sukiyaki set$ 268Sashimi platter in the set0Sashimi platter in the setPortion is good0Portion is goodGrilled eel0Grilled eel",FUMI,3.8,290,10,www.openrice.com/en/hongkong/restaurant/central-fumi/545344?tc=rvw2&con=rvw
Central,Japanese,"Much as I love ramen, I still have yet to try Shugetsu (Chinese name: ). Originally from Japan, their first branch in Hong Kong is located in Sheung Wan on Gought Street. They became so popular they opened another branch in Quarry Bay. Garnering a Michelin Bib for four years now, they are a must for many ramen fans.So, why haven't I tried it yet?Mainly for their soup base. A fish based broth that people have reported to have a very vinegar like taste. I wasn't sure. Would I like it? It always made me pause.As I was at PMQ to view the Mlle Prive exhibition, I decided to pop here for lunch.1Inside was the design was all in wood. Just like the front of the restaurant. It gave it a very retro ramen feel.0They have one room where you can see where they make the noodles.0Even the design of the menu was very nice and was wood.0Menu is in English and Chinese. You order off the menu.0As they are famous for tsukemen, boyfriend and I both ordered a bowl. For price, you can choose how much noodles (100g, 200g and 300g) at no additional charge. You can also choose how rich you want your broth and if you want hot or cold noodles.I chose the Shugetsu tsukemen in a light broth for $89. It included half an egg and no char siu. Just noodles. This is the 200g portion. It looked big but actually, it was placed on top of a bamboo mat. The noodles were the thick kind and were ok. The egg was super salty.0The soup was really sour. I expected it to be sour but wow ... was it ever sour. It was like drinking a bottle of vinegar. It was also lukewarm. As I ordered cold noodles, I expected the soup to be piping hot so it would balance out as that is how a good tsukemen is served. But as it was lukewarm, dunking my cold noodles into it just further made the soup cold. I wasn't too pleased and I guess here you have to break with tradition and order hot noodles instead. But oddly while dipping my noodles, the acidity lessened somewhat. Or maybe I was getting used to it? I also found the soup to be far too oily. There was a thick layer of oil on top. After I was done eating my noodles, I asked for soup. But instead of how most places just give you a thermos kettle of clear broth, this place has the staff pour it for you. And did they really dilute it! They pretty much diluted it to the top of my bowl. it was so much, I couldn't finish it. But after the addition of clear broth, the acidity lessened even more. It actually tasted better.0Boyfriend wanted meat so he ordered the one with grilled Kurobuta pork belly ($112) in 300 g size. This, too, was placed on top of a bamboo mat to make it appear like it was falling over. But in actuality, it wasn't lot of noodle. The pork belly was ok. I felt it didn't melt in my mouth and it was super oily. Boyfriend liked it more than me.0His broth was more stronger as he wanted a rich broth. Somehow, ordering the richer broth the vinegar taste wasn't as strong. It was there, but not as strong. It was more balanced with the taste of the fish.0I didn't like it as much as boyfriend. He loved it. So, I guess if you would like to try it, I would suggest the richer broth. They do have regular ramen along with an abura version (where you just get noodles without soup and it's rolled in oil). Would I be back? Perhaps to try the abura. I wasn't a big fan of the acidity of the broth. But people tell me that this place you either hate it or you love it. For me? Not a fan.",Shugetsu,2.6,110,0,www.openrice.com/en/hongkong/restaurant/central-shugetsu/93324?tc=rvw2&con=rvw
Central,Japanese,"Sushi Counter0Sushi CounterOriginally wanted to visit another place for sushi omakase but that one was full. So tried this one and managed to secure 2 seats at the Sushi Counter just 3 days ago!Sushi Counter & Lunch Menu2Sushi Counter & Lunch MenuWe ordered 2 Deluxe Sushi Set (10 pieces).Sliced Pickled Ginger0Sliced Pickled GingerThe sliced pickled gingers were very thin slices and were not spicy at all. In fact, they were a bit sweet. I think they tasted a bit like pears! I liked them!0The  was of very average quality. It was smooth but there were only a piece of pretty rough chicken and Chinese mushroom. Quite disappointing.0Some yuzu was added to the sashimi, which gave it quite a refreshing taste.0The toppings seemed to give it some grilled taste.0One of the best of the day! It was pretty fresh! The prawn was so sticky while chewing. Great Texture!0It was so tiny.0We were told that it was in season. It was quite chewy in terms of texture but there was nothing special taste-wise.0We were told that it was in season too. Fatty fish must be yummy but of course toro is better!0It was very very good! Really super fresh! It should be one of the best I had ever tried. The chef added some wasabi inside but surprisingly I couldn't taste it at all. The seaweed of course was very crispy.0Fatty toro is always good. So bad that it was too thin and small.0The salmon roe was not salty at all. Unlike those you normally got out there.&0&The sea eel and sweet eggs were of normal quality.miso soup and udon0miso soup and udonNothing special to talk about.0The rolls were really fully stuffed of super toro! Yummy!Overall, the quality of the sashimi was decent and there was no complaint except for the really tiny size of the sushi. When we left we were just full but I soon turned hungry after 1.5 hours. If I had to say something more, it should be the lack of surprises in the types of sashimi recommended as we had tried almost all before. May not come back again.",Kitcho Sushi,3.6,495,0,www.openrice.com/en/hongkong/restaurant/central-kitcho-sushi/502189?tc=rvw2&con=rvw
Central,Japanese,"Summary: If you like sushi rolls, but wish they had more exciting ingredients (or had non-raw fillings), Chotto Maki is the place for you. A light, fresh and tasty high-concept lunch spot. Try the pre-set rolls!Chotto Maki is a cool idea  giant but affordable sushi rolls that you stuff with any number of ingredients, freshly prepared on the spot. Each order comes with four giant pieces and costs about HKD 60-70. For normal people, I think its just the right serving size for lunch, though guys might want to add an extra ingredient or some other toppings.Though they only prepare sushi rolls, if you like vinegared rice wrapped in seaweed, you have quite a bit of freedom to stuff them with whatever youre feeling like that day. I tried the DIY version with salmon, mixed greens, seaweed (more like kelp), avocado, a Tobiko (flying fish roe) topping, with their house sauce / wasabi mayo tastefully drizzled over the top. While it was tasty and fresh, I felt like I wasnt embracing the concept fully, and when I tried my friends Beef-iyaki roll (which was DELICIOUS) I got it.Dont think of this place as a traditional sushi joint. This is not a place for purists; fish-wise, only tuna and salmon are offered, and while good, I think choosing fish is missing the point. You should be going for maximum impact with the non-traditional ingredients and their delicious homemade sauces. Try their pre-set rolls first, which are packed with complementary (sometimes surprisingly complementary) ingredients and, while they sound kinda nuts, are flavor-packed. After all, you can get a salmon avocado roll anywhere, but where else can you get a Teriyaki beef, cucumber, tofu skin, avocado, garlic chip, Unagi sauce roll?Overall, Chotto Maki is a nice addition to Central lunching (something new for a change!), and the price point and freshness of ingredients are a big plus. Its not for everyone of course, but if you go in with an open mind (Embrace the Flavor!), you wont be disappointed.",Chotto Maki,4.2,70,nan,www.openrice.com/en/hongkong/restaurant/central-chotto-maki/551993?tc=rvw2&con=recRvw
